mol_id,E_HF,E_LNOMP2,E_LNOCCSD,E_LNOCCSDT,corr_MP2,corr_CCSD,corr_CCSDT,delta_MP2_to_CCSDT,mu,alpha,homo,lumo,gap,r2,mol_weight,atomic_numbers
291,-235.379654869073,-236.257610210442,-236.345947612325,-236.373056494212,-0.8779553413690167,-0.966292743252012,-0.9934016251390004,-0.1154462837699838,0.0,66.87,-0.3016,0.0822,0.3838,747.1084,86.17660000000008,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
292,-271.207310803011,-272.119298652861,-272.195867368132,-272.222322395383,-0.9119878498499928,-0.9885565651209732,-1.015011592371991,-0.1030237425219979,1.414,59.83,-0.2613,0.0684,0.3297,675.0478,88.14880000000007,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
293,-307.033833617744,-307.98139013105,-308.046072592818,-308.072112080574,-0.9475565133059832,-1.0122389750740126,-1.0382784628300217,-0.0907219495240383,0.1664,52.62,-0.2564,0.0643,0.3208,632.2372,90.12100000000004,"[6, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
294,-234.185847497053,-235.042232296767,-235.120171119147,-235.148287214239,-0.8563847997139931,-0.9343236220939845,-0.9624397171859868,-0.1060549174719938,0.0245,63.32,-0.2837,0.0812,0.3649,603.4335,84.16080000000007,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
295,-270.00925671336,-270.896985904087,-270.96506408697,-270.992916415217,-0.8877291907269864,-0.955807373610014,-0.9836597018569933,-0.0959305111300068,1.636,56.17,-0.2392,0.0812,0.3205,560.0105,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
296,-270.000945754584,-270.888712146053,-270.957087988022,-270.984922198871,-0.8877663914690288,-0.9561422334380154,-0.9839764442870093,-0.0962100528179803,1.888,56.09,-0.2425,0.0728,0.3154,569.1031,86.13300000000005,"[6, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
297,-270.013071208656,-270.904474791421,-270.970485470201,-270.998071610564,-0.8914035827650082,-0.9574142615450114,-0.985000401907996,-0.0935968191429879,1.3454,56.29,-0.2526,0.0743,0.3269,562.0396,86.13300000000005,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
298,-305.825804193228,-306.749002776299,-306.805354903196,-306.832686557965,-0.9231985830709846,-0.9795507099680094,-1.0068823647370095,-0.0836837816660249,2.486,49.2,-0.246,0.0616,0.3076,527.7516,88.10520000000004,"[6, 6, 8, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
299,-270.004701728555,-270.89552057788,-270.960350630005,-270.987832339186,-0.8908188493250009,-0.9556489014499904,-0.983130610631008,-0.0923117613060071,1.2792,56.93,-0.2497,0.083,0.3327,599.392,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
300,-305.827364685332,-306.753173910111,-306.806422096829,-306.833354901997,-0.925809224779016,-0.979057411497024,-1.0059902166649977,-0.0801809918859817,1.9707,49.85,-0.2427,0.0794,0.3221,557.5787,88.10520000000004,"[6, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
301,-234.183390414811,-235.038501416408,-235.115098591826,-235.143080464037,-0.8551110015970096,-0.9317081770150252,-0.959690049226026,-0.1045790476290164,0.0963,64.09,-0.2558,0.0887,0.3445,649.5784,84.16080000000007,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
302,-270.006715483477,-270.896703513715,-270.961756724038,-270.98918607442,-0.889988030237987,-0.9550412405610018,-0.9824705909429668,-0.0924825607049797,1.2745,56.95,-0.2458,0.0798,0.3256,607.2163,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
303,-270.007180301934,-270.898524813587,-270.96396664811,-270.992382921132,-0.891344511653017,-0.9567863461759883,-0.9852026191979916,-0.0938581075449747,1.7972,56.95,-0.2545,0.0923,0.3468,616.1558,86.13300000000005,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
304,-250.161227200839,-251.040496306518,-251.111315854233,-251.140343911851,-0.8792691056790147,-0.9500886533940048,-0.9791167110120114,-0.0998476053329966,1.1514,60.96,-0.219,0.0873,0.3063,612.8334,85.14890000000005,"[6, 7, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
305,-284.847875808166,-285.735819793354,-285.786304153492,-285.817018218434,-0.8879439851879738,-0.938428345325974,-0.9691424102679776,-0.0811984250800037,2.8604,51.41,-0.2598,0.0305,0.2903,567.9978,85.10530000000004,"[6, 6, 6, 6, 7, 8, 1, 1, 1, 1, 1, 1, 1]"
306,-268.853423803904,-269.717805965566,-269.774448592321,-269.804229947408,-0.8643821616620357,-0.9210247884170144,-0.9508061435039964,-0.0864239818419605,2.8997,53.83,-0.2394,-0.0163,0.2231,615.4797,84.11720000000004,"[6, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
307,-284.872392828415,-285.761129938162,-285.808605804898,-285.839159636234,-0.8887371097470123,-0.9362129764829774,-0.966766807818999,-0.0780296980719867,3.855,50.75,-0.2465,0.0387,0.2852,578.1159,85.10530000000004,"[6, 6, 6, 6, 8, 7, 1, 1, 1, 1, 1, 1, 1]"
308,-304.703488201147,-305.607447633263,-305.64991787854,-305.680438946741,-0.9039594321159824,-0.9464296773929846,-0.9769507455939674,-0.0729913134779849,4.16,46.42,-0.2737,0.0124,0.2861,549.3072,86.08940000000003,"[6, 6, 6, 6, 8, 8, 1, 1, 1, 1, 1, 1]"
309,-284.828469225176,-285.714623357896,-285.766028149908,-285.79634535682,-0.8861541327200371,-0.9375589247320022,-0.9678761316440044,-0.0817219989239674,2.5981,51.1,-0.2304,-0.0233,0.2071,581.4874,85.10530000000003,"[6, 7, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1]"
310,-304.674237661503,-305.574681503089,-305.619256093232,-305.648538824916,-0.9004438415859681,-0.9450184317290108,-0.9743011634129743,-0.0738573218270062,3.0457,46.78,-0.242,-0.0206,0.2214,568.1088,86.08940000000003,"[8, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
311,-234.188095691333,-235.041821563999,-235.120377417294,-235.148251255199,-0.8537258726660184,-0.932281725961019,-0.9601555638660102,-0.1064296911999918,0.1412,64.11,-0.2832,0.0906,0.3739,708.7554,84.16080000000007,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
312,-270.011219859685,-270.897122898964,-270.965575691452,-270.993236717633,-0.8859030392790146,-0.9543558317669748,-0.9820168579479968,-0.0961138186689822,1.5588,56.92,-0.2399,0.0942,0.3341,627.2141,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
313,-270.011012214259,-270.90050967784,-270.96697942169,-270.994318724827,-0.8894974635809945,-0.9559672074310016,-0.9833065105680134,-0.0938090469870189,1.398,56.88,-0.253,0.0788,0.3318,659.729,86.13300000000005,"[6, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
314,-285.988116445735,-286.900519832563,-286.961531472233,-286.989627396273,-0.912403386828032,-0.973415026498003,-1.0015109505380335,-0.0891075637100016,1.5574,53.9,-0.2196,0.0838,0.3034,603.8647,87.12110000000004,"[6, 7, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
315,-305.832195048772,-306.758802397046,-306.813000801779,-306.840121281423,-0.9266073482739898,-0.9808057530070188,-1.007926232651016,-0.0813188843770262,1.3233,49.09,-0.2525,0.0691,0.3216,617.3904,88.10520000000004,"[8, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
316,-232.962633469369,-233.80576511034,-233.86939331405,-233.899756017089,-0.843131640970995,-0.9067598446810052,-0.9371225477200084,-0.0939909067490134,0.2077,61.09,-0.2934,0.0984,0.3917,520.6157,82.14500000000005,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
317,-268.767597415722,-269.64500818113,-269.698550433376,-269.729131755751,-0.8774107654080012,-0.9309530176540192,-0.9615343400290044,-0.0841235746210031,1.8191,53.68,-0.2307,0.1012,0.3319,482.6135,84.11720000000004,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
318,-248.927049592035,-249.797872728592,-249.85632476968,-249.888412607649,-0.8708231365570214,-0.929275177644996,-0.9613630156140118,-0.0905398790569904,1.9709,57.23,-0.2257,0.0834,0.3091,503.8125,83.13310000000006,"[6, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
319,-268.78780253275,-269.667225603726,-269.718726453821,-269.748651104136,-0.8794230709760313,-0.9309239210709848,-0.9608485713860092,-0.0814255004099777,1.329,53.49,-0.2587,0.0809,0.3397,476.4978,84.11720000000004,"[8, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
320,-284.754350888836,-285.662246216206,-285.708017924866,-285.739863485837,-0.9078953273699994,-0.9536670360300264,-0.9855125970010477,-0.0776172696310482,1.7613,50.04,-0.2445,0.0682,0.3126,459.4671,85.10530000000004,"[8, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
321,-265.230230819974,-266.026439255531,-266.048854982351,-266.084569766326,-0.7962084355569914,-0.8186241623769774,-0.8543389463520157,-0.0581305107950242,3.1111,50.23,-0.28,-0.0898,0.1902,559.9421,78.0698,"[8, 6, 6, 6, 6, 6, 1, 1]"
322,-281.280803819384,-282.106202218949,-282.121064931106,-282.157610058002,-0.8253983995650174,-0.8402611117219863,-0.8768062386179736,-0.0514078390529562,3.7814,44.9,-0.3156,-0.121,0.1947,539.3608,79.0579,"[8, 6, 6, 6, 6, 7, 1]"
323,-297.325319238682,-298.181470695464,-298.188760962193,-298.226248238531,-0.8561514567819586,-0.8634417235109595,-0.9009289998489862,-0.0447775430670276,0.6341,39.71,-0.3538,-0.1562,0.1977,520.8737,80.046,"[8, 6, 6, 7, 6, 7]"
324,-302.279533988998,-303.136007570702,-303.15902184261,-303.193250007817,-0.8564735817039946,-0.8794878536119768,-0.9137160188190024,-0.0572424371150077,4.3138,43.98,-0.2672,-0.1181,0.1491,570.4143,82.05780000000001,"[8, 6, 6, 8, 6, 6, 1, 1]"
325,-318.328492185666,-319.214496676627,-319.230213946871,-319.265224273445,-0.8860044909609996,-0.9017217612050104,-0.9367320877790348,-0.0507275968180351,1.4415,38.68,-0.2978,-0.1503,0.1475,551.5682,83.04590000000002,"[8, 6, 6, 8, 6, 7, 1]"
326,-339.320375698402,-340.238021268401,-340.261548646362,-340.294228128264,-0.9176455699989674,-0.9411729479599558,-0.9738524298620064,-0.0562068598630389,3.4458,37.46,-0.2606,-0.1455,0.1151,583.5476,86.04580000000001,"[8, 6, 6, 8, 6, 8, 1, 1]"
327,-230.58127532212,-231.357996313,-231.404650126267,-231.437002033885,-0.7767209908799941,-0.8233748041469937,-0.8557267117649872,-0.079005720884993,0.6022,56.95,-0.2622,0.034,0.2962,627.8377,78.11340000000003,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
328,-246.642467124441,-247.445481865929,-247.484964513722,-247.518027985825,-0.8030147414879991,-0.842497389280993,-0.8755608613840025,-0.0725461198960033,3.7481,51.99,-0.2879,0.0116,0.2995,605.1461,79.10150000000003,"[6, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1]"
329,-262.699512035034,-263.530130967068,-263.562244059977,-263.596106988574,-0.8306189320339854,-0.8627320249429999,-0.8965949535399886,-0.0659760215060032,4.1272,47.23,-0.3433,-0.0129,0.3304,583.9904,80.08960000000003,"[6, 6, 6, 7, 6, 7, 1, 1, 1, 1]"
330,-262.628910817429,-263.456474571323,-263.489503892484,-263.522926668558,-0.8275637538939691,-0.8605930750549646,-0.8940158511289837,-0.0664520972350146,2.5088,48.67,-0.2798,-0.003,0.2768,583.2106,80.08960000000002,"[7, 6, 6, 6, 6, 7, 1, 1, 1, 1]"
331,-278.684685101136,-279.54009634376,-279.565733094261,-279.600000814873,-0.8554112426240295,-0.881047993125037,-0.9153157137370158,-0.0599044711129863,3.6178,43.93,-0.3037,-0.0279,0.2758,562.9596,81.07770000000002,"[7, 6, 6, 7, 6, 7, 1, 1, 1]"
332,-266.396289131698,-267.210814774382,-267.245494536469,-267.277649106167,-0.8145256426840319,-0.8492054047709985,-0.881359974469035,-0.066834331785003,1.3299,49.83,-0.2708,0.0039,0.2747,588.5174,80.08560000000001,"[8, 6, 6, 6, 6, 6, 1, 1, 1, 1]"
333,-282.454783833335,-283.296183992607,-283.323602319008,-283.356491015674,-0.8414001592719842,-0.868818485672989,-0.9017071823390096,-0.0603070230670255,3.263,45.03,-0.3019,-0.0199,0.2821,566.4572,81.07370000000002,"[8, 6, 6, 6, 6, 7, 1, 1, 1]"
334,-298.508418464165,-299.378105590318,-299.398067905531,-299.431807175198,-0.8696871261529964,-0.8896494413659752,-0.9233887110329988,-0.0537015848800024,2.3093,40.41,-0.3463,-0.0464,0.3,546.2842,82.06180000000002,"[8, 6, 6, 7, 6, 7, 1, 1]"
335,-267.639131126861,-268.476133007738,-268.522235410871,-268.553527080055,-0.8370018808769828,-0.8831042840100167,-0.9143959531940028,-0.0773940723170198,2.3065,52.76,-0.2536,-0.0324,0.2213,632.3767,82.10140000000004,"[6, 6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1]"
336,-283.69888658231,-284.562860209623,-284.601576180125,-284.633605206716,-0.863973627312987,-0.9026895978149696,-0.9347186244060026,-0.0707449970930156,2.7273,47.71,-0.2801,-0.0545,0.2256,611.9888,83.08950000000004,"[6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1]"
337,-303.45794239822,-304.333105287349,-304.366964162282,-304.398053221176,-0.8751628891290011,-0.909021764062004,-0.9401108229560008,-0.0649479338269998,2.1664,45.31,-0.2709,-0.0493,0.2216,567.4229,84.07360000000003,"[8, 6, 6, 8, 6, 6, 1, 1, 1, 1]"
338,-319.515212580214,-320.41783956906,-320.444387292935,-320.476287129104,-0.9026269888460092,-0.9291747127210216,-0.9610745488899964,-0.0584475600439873,2.9799,40.49,-0.3073,-0.0733,0.234,547.2998,85.06170000000003,"[8, 6, 6, 8, 6, 7, 1, 1, 1]"
339,-304.689442456694,-305.588016664282,-305.633513946536,-305.663749879029,-0.8985742075880125,-0.944071489842031,-0.9743074223350164,-0.0757332147470037,3.0426,48.36,-0.2559,-0.0573,0.1986,637.0667,86.08940000000004,"[6, 6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
340,-300.877540534349,-301.788104039719,-301.829615044682,-301.861754776555,-0.9105635053699644,-0.9520745103329772,-0.9842142422060078,-0.0736507368360435,2.4166,51.06,-0.2595,-0.0171,0.2424,607.0428,86.09340000000003,"[6, 7, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1]"
341,-320.727251548847,-321.650941350187,-321.685566250366,-321.717097315894,-0.9236898013400036,-0.9583147015189866,-0.9898457670470292,-0.0661559657070256,0.6161,45.8,-0.2725,-0.0352,0.2374,588.7943,87.07750000000003,"[6, 7, 6, 8, 6, 8, 1, 1, 1, 1, 1]"
342,-340.509092098704,-341.44585732325,-341.478903358553,-341.508944088805,-0.9367652245459794,-0.9698112598489956,-0.9998519901009786,-0.0630867655549991,3.3417,41.69,-0.2649,-0.0663,0.1986,555.1885,88.06160000000003,"[8, 6, 6, 8, 6, 8, 1, 1, 1, 1]"
343,-279.852498882321,-280.731863624988,-280.767164705898,-280.801170930084,-0.8793647426670077,-0.9146658235769678,-0.9486720477630116,-0.0693073050960038,5.1006,50.92,-0.2622,-0.0399,0.2223,616.0271,83.09350000000003,"[6, 7, 6, 7, 6, 7, 1, 1, 1, 1, 1]"
344,-300.860735517456,-301.772048217389,-301.814042156606,-301.84611572875,-0.911312699932978,-0.9533066391499574,-0.9853802112940002,-0.0740675113610223,2.7489,50.95,-0.2476,-0.0605,0.187,629.4902,86.09340000000003,"[6, 7, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1]"
345,-267.644964028781,-268.483055019543,-268.528562542522,-268.560370757187,-0.838090990761998,-0.8835985137410489,-0.915406728406026,-0.0773157376440281,2.733,53.26,-0.264,-0.0552,0.2087,663.4092,82.10140000000004,"[6, 6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1]"
346,-283.699208163576,-284.565628487003,-284.60365002008,-284.636190641806,-0.8664203234270076,-0.904441856504036,-0.9369824782300498,-0.0705621548030421,3.5163,48.11,-0.2976,-0.0854,0.2122,643.1284,83.08950000000004,"[6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1]"
347,-279.856740124925,-280.73524915956,-280.770567068007,-280.804527895998,-0.8785090346349875,-0.913826943081972,-0.9477877710729672,-0.0692787364379796,3.0753,50.21,-0.2527,-0.0407,0.2121,618.7695,83.09350000000003,"[6, 7, 6, 7, 6, 7, 1, 1, 1, 1, 1]"
348,-283.654395384316,-284.517034150356,-284.553516897943,-284.586056942038,-0.8626387660399928,-0.8991215136269943,-0.9316615577220092,-0.0690227916820163,3.6839,51.0,-0.2591,-0.0243,0.2349,627.8913,83.08950000000003,"[6, 7, 6, 8, 6, 6, 1, 1, 1, 1, 1]"
349,-303.478123828264,-304.35353665153,-304.385471929089,-304.417562114451,-0.8754128232660037,-0.9073481008250042,-0.9394382861869984,-0.0640254629209948,1.7556,46.66,-0.2806,-0.0424,0.2382,595.6777,84.07360000000003,"[6, 8, 6, 8, 6, 6, 1, 1, 1, 1]"
350,-319.530184923504,-320.435315521061,-320.459275347936,-320.492369056244,-0.9051305975569904,-0.9290904244319904,-0.962184132739992,-0.0570535351830017,4.0593,41.61,-0.3197,-0.0717,0.248,575.2916,85.06170000000003,"[6, 8, 6, 8, 6, 7, 1, 1, 1]"
351,-303.455989208611,-304.330893450191,-304.364283033048,-304.395658840445,-0.8749042415799977,-0.9082938244370098,-0.939669631833965,-0.0647653902539673,4.1336,46.43,-0.2661,-0.0573,0.2088,617.4214,84.07360000000003,"[8, 6, 6, 8, 6, 6, 1, 1, 1, 1]"
352,-319.509078837186,-320.412635431203,-320.438483699204,-320.470596435016,-0.9035565940170044,-0.929404862018032,-0.9615175978299816,-0.0579610038129771,4.1197,41.54,-0.3004,-0.0881,0.2122,596.5667,85.06170000000003,"[8, 6, 6, 8, 6, 7, 1, 1, 1]"
353,-304.700723414341,-305.597897971819,-305.643715549049,-305.673974752932,-0.8971745574780243,-0.9429921347079926,-0.9732513385910124,-0.0760767811129881,1.0401,47.28,-0.2515,-0.0944,0.1571,641.1289,86.08940000000004,"[6, 6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
354,-300.854884936809,-301.765954058345,-301.808724626112,-301.840649683465,-0.911069121536002,-0.9538396893029812,-0.9857647466560024,-0.0746956251200003,3.7361,49.61,-0.2388,-0.0681,0.1707,643.2539,86.09340000000003,"[6, 7, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1]"
355,-320.702036088594,-321.626290273328,-321.66246055298,-321.69373730377,-0.924254184733968,-0.9604244643859944,-0.991701215175965,-0.0674470304419969,5.2806,45.79,-0.2505,-0.0726,0.178,633.9378,87.07750000000003,"[6, 7, 6, 8, 6, 8, 1, 1, 1, 1, 1]"
356,-340.530046316208,-341.465686439307,-341.497548091374,-341.528216792403,-0.935640123099006,-0.9675017751659992,-0.998170476195014,-0.0625303530960081,3.7746,40.92,-0.2683,-0.0862,0.1821,600.9282,88.06160000000003,"[6, 8, 6, 8, 6, 8, 1, 1, 1, 1]"
357,-340.499855355209,-341.43596855286,-341.469535200966,-341.499405759565,-0.9361131976510252,-0.969679845757014,-0.9995504043560004,-0.0634372067049753,5.1353,41.26,-0.2516,-0.0953,0.1563,627.7041,88.06160000000003,"[8, 6, 6, 8, 6, 8, 1, 1, 1, 1]"
358,-270.054215485737,-270.936240518609,-271.004131078123,-271.032316242903,-0.8820250328719794,-0.9499155923859915,-0.9781007571659756,-0.0960757242939962,2.5012,57.0,-0.2412,-0.0057,0.2356,770.4633,86.13300000000007,"[6, 6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
359,-305.864762457025,-306.783455780105,-306.839245573057,-306.866924030335,-0.9186933230799924,-0.9744831160319904,-1.002161573309991,-0.0834682502299983,3.84,50.24,-0.2429,-0.0073,0.2356,723.3895,88.10520000000005,"[6, 6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
360,-286.064230080456,-286.969998583012,-287.029158040703,-287.058018414025,-0.9057685025559864,-0.964927960246996,-0.9937883335690004,-0.088019831013014,3.4247,54.61,-0.2422,0.0378,0.28,725.6801,87.12110000000006,"[6, 6, 6, 8, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
361,-305.894128384621,-306.811501010274,-306.866164334129,-306.894507570535,-0.9173726256530016,-0.9720359495079832,-1.000379185913971,-0.0830065602609693,1.6323,50.2,-0.268,0.0192,0.2871,694.4729,88.10520000000005,"[6, 6, 6, 8, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
362,-321.873338256368,-322.815697780382,-322.862814305954,-322.891205549126,-0.9423595240139662,-0.98947604958596,-1.0178672927580124,-0.0755077687440461,4.3706,47.75,-0.2433,0.0274,0.2707,681.2313,89.09330000000004,"[6, 7, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
363,-302.06820842601,-302.99386472747,-303.046136879082,-303.074752132357,-0.9256563014599806,-0.977928453071968,-1.0065437063469744,-0.0808874048869938,3.5856,51.35,-0.2383,0.067,0.3052,689.1369,88.10920000000004,"[6, 7, 6, 8, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
364,-321.900257553562,-322.838355304311,-322.885406871519,-322.913586574979,-0.938097750748966,-0.9851493179569956,-1.0133290214169506,-0.0752312706679845,2.2967,47.42,-0.2496,0.0662,0.3158,657.9646,89.09330000000004,"[6, 7, 6, 8, 8, 6, 1, 1, 1, 1, 1, 1, 1]"
365,-321.884481059078,-322.82556418454,-322.873671558572,-322.902276833326,-0.9410831254620008,-0.9891904994940433,-1.017795774248043,-0.0767126487860423,1.6419,46.49,-0.2466,0.015,0.2616,669.5959,89.09330000000006,"[6, 8, 6, 8, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
366,-341.712790715963,-342.666792477263,-342.709121229583,-342.737058943798,-0.9540017612999918,-0.9963305136199664,-1.0242682278349662,-0.0702664665349743,2.8141,43.25,-0.2705,0.0032,0.2737,640.0833,90.07740000000004,"[6, 8, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
367,-341.674315072447,-342.629664913744,-342.673407749848,-342.700579665492,-0.9553498412970498,-0.9990926774010518,-1.0262645930450276,-0.0709147517479777,5.1141,43.53,-0.2447,-0.01,0.2348,677.014,90.07740000000004,"[8, 6, 6, 8, 6, 8, 1, 1, 1, 1, 1, 1]"
368,-286.022641957534,-286.929058201786,-286.990243402194,-287.019646883782,-0.906416244252,-0.9676014446599766,-0.997004926247996,-0.090588681995996,0.8775,55.68,-0.2427,0.0334,0.2761,667.2341,87.12110000000006,"[6, 8, 6, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
369,-268.806800867712,-269.667133701086,-269.723028331657,-269.751970116248,-0.8603328333740023,-0.916227463945006,-0.94516924853599,-0.0848364151619875,1.3163,55.08,-0.2613,0.0553,0.3166,682.8459,84.11720000000005,"[6, 6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
370,-284.869945284734,-285.756294758797,-285.804880086468,-285.834490024815,-0.8863494740630244,-0.9349348017340162,-0.96454474008101,-0.0781952660179854,3.7371,50.15,-0.2896,0.035,0.3246,658.6943,85.10530000000006,"[6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
371,-232.984668506209,-233.809748695982,-233.877680189766,-233.907237601779,-0.82508018977299,-0.8930116835570061,-0.9225690955699974,-0.0974889057970074,0.7089,62.36,-0.2575,0.0581,0.3157,736.4751,82.14500000000005,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
372,-249.048832905414,-249.899628862975,-249.960335845208,-249.990499310715,-0.8507959575609902,-0.9115029397939908,-0.9416664053009924,-0.0908704477400021,4.0632,57.23,-0.3144,0.0383,0.3527,712.3282,83.13310000000006,"[6, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
373,-265.040611152994,-265.915296666622,-265.969482327079,-266.00001089516,-0.8746855136279805,-0.9288711740849748,-0.9593997421659992,-0.0847142285380186,2.8538,54.01,-0.2695,0.0286,0.298,689.9612,84.12120000000006,"[6, 6, 6, 7, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1]"
374,-268.805939468339,-269.667298213334,-269.723310980057,-269.752492493686,-0.861358744995016,-0.917371511718045,-0.9465530253470432,-0.0851942803520273,1.3296,55.33,-0.2649,0.0332,0.2982,693.4546,84.11720000000005,"[6, 6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
375,-284.8672754515,-285.754753568256,-285.803530834874,-285.833363982407,-0.8874781167559718,-0.9362553833739752,-0.9660885309069728,-0.0786104141510009,3.3465,50.37,-0.3028,0.0117,0.3145,670.8765,85.10530000000006,"[6, 6, 6, 8, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
